AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
XP_013419469.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	DUF3584+SAM_1+SAM_1+SAM_2	SIGMA-HTH+SAM+SAM+SAM	-	1175	LOC106180122	eukaryota>metazoa	Lingula anatina	PREDICTED: liprin-alpha-1-like isoform X2 [Lingula anatina]	919076748
XP_017169492.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1175	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X43 [Mus musculus]	1039733490
XP_016875604.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1173	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X37 [Homo sapiens]	1034582068
XP_017169493.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1173	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X44 [Mus musculus]	1039733493
XP_017169494.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1172	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X45 [Mus musculus]	1039733496
XP_013419470.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	DUF3584+SAM_1+SAM_1+SAM_2	SIGMA-HTH+SAM+SAM+SAM	-	1171	LOC106180122	eukaryota>metazoa	Lingula anatina	PREDICTED: liprin-alpha-1-like isoform X3 [Lingula anatina]	919076750
XP_017169495.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1169	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X46 [Mus musculus]	1039733499
XP_016875605.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1167	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X38 [Homo sapiens]	1034582070
XP_017169496.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1167	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X47 [Mus musculus]	1039733502
XP_017169497.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1166	5330438O12,B230207K17Rik,E130120L08Rik,mKIAA4112	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-2 isoform X48 [Mus musculus]	1039733504
XP_016858098.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1162	PPFIA4	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-4 isoform X5 [Homo sapiens]	1034562725
XP_016875608.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1162	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X41 [Homo sapiens]	1034582076
XP_016875606.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1161	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X39 [Homo sapiens]	1034582072
XP_015286762.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1160	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X16 [Macaca fascicularis]	982282693
XP_015837306.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	CCDC158+SAM_1+SAM_1+SAM_2	EP1+EP1+SAM+SAM+SAM	-	1160	LOC658901	eukaryota>metazoa>hexapoda	Tribolium castaneum	PREDICTED: liprin-alpha-1 isoform X17 [Tribolium castaneum]	1008427246
XP_016875607.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1160	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X40 [Homo sapiens]	1034582074
NP_001207406.1	pspa	000487.313	 EP1+SAM+SAM+SAM	<-SAM+SAM+SAM<-EP1+SAM+SAM+SAM*<-EP1+SAM+SAM+SAM*<-EP1+SAM+SAM+SAM*<-EP1+SAM+SAM+SAM*<-EP1+SAM+SAM+SAM*<-EP1+SAM+SAM+SAM*<-SAM+SAM+SAM	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1156	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	liprin-alpha-2 isoform f [Homo sapiens]	333805620
XP_003259651.1	pspa	000487.313	 EP1+SAM+SAM+SAM	EP1+SAM+SAM+SAM*->EP1+SAM+SAM+SAM*->EP1+SAM+SAM+SAM*->EP1+SAM+SAM+SAM*->SAM+SAM+SAM->SAM+SAM+SAM->	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1156	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: liprin-alpha-2 isoform X6 [Nomascus leucogenys]	332221011
XP_005571708.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1156	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X17 [Macaca fascicularis]	544471597
XP_017339005.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1155	ppfia3	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: liprin-alpha-3 isoform X2 [Ictalurus punctatus]	1042307997
NP_001207407.1	pspa	000487.313	 EP1+SAM+SAM+SAM	EP1+SAM+SAM+SAM*->	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1152	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	liprin-alpha-2 isoform g [Homo sapiens]	333805623
XP_004089208.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1152	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: liprin-alpha-2 isoform X7 [Nomascus leucogenys]	441627026
XP_005571709.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1152	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X18 [Macaca fascicularis]	544471599
XP_018080354.1	pspa	000487.313	 EP1+SAM+SAM+SAM	<-EP1+SAM+SAM+SAM*	CALCOCO1+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1151	LOC108695916	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: liprin-alpha-3-like [Xenopus laevis]	1069371421
XP_012365137.1	pspa	000487.313	 EP1+SAM+SAM+SAM	EP1+SAM+SAM+SAM*->	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM	-	1148	PPFIA3	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: LOW QUALITY PROTEIN: liprin-alpha-3 [Nomascus leucogenys]	821003059
XP_006811750.1	pspa	000487.313	 EP1+SAM+SAM+SAM	<-EP1+SAM+SAM+SAM*	CCDC158+SAM_1+SAM_1	EP1+SAM+SAM	-	1128	LOC100329039	eukaryota>metazoa>hemichordata	Saccoglossus kowalevskii	PREDICTED: liprin-alpha-1 [Saccoglossus kowalevskii]	585646543
XP_013782417.1	pspa	000487.313	 EP1+SAM+SAM+SAM	EP1+SAM+SAM+SAM*->	CCDC158+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1121	LOC106466668	eukaryota>metazoa	Limulus polyphemus	PREDICTED: liprin-alpha-2-like [Limulus polyphemus]	926609263
XP_011453515.1	pspa	000487.313	 EP1+SAM+SAM+SAM	<-EP1+SAM+SAM+SAM*	CCDC158+SAM_1+SAM_1+SAM_2	SidE+SAM+SAM+SAM	-	1112	LOC105346576	eukaryota>metazoa>mollusca	Crassostrea gigas	PREDICTED: liprin-alpha-1 isoform X1 [Crassostrea gigas]	762140686
XP_019930248.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	CCDC158+SAM_1+SAM_1+SAM_2	SIGMA-HTH+SAM+SAM+SAM	-	1110	LOC105346576	eukaryota>metazoa>mollusca	Crassostrea gigas	PREDICTED: liprin-alpha-1 isoform X2 [Crassostrea gigas]	1139835990
XP_015286764.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1107	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X19 [Macaca fascicularis]	982282697
XP_015286765.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1107	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X19 [Macaca fascicularis]	982282699
XP_015286766.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1107	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: liprin-alpha-2 isoform X19 [Macaca fascicularis]	982282701
XP_016875609.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1107	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: liprin-alpha-2 isoform X42 [Homo sapiens]	1034582078
NP_001269465.1	pspa	000487.313	 EP1+SAM+SAM+SAM	EP1+SAM+SAM+SAM*->	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1104	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	liprin-alpha-2 isoform j [Homo sapiens]	542133174
XP_004089209.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM+SAM	SIG	1104	PPFIA2	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: liprin-alpha-2 isoform X8 [Nomascus leucogenys]	441627034
XP_015142365.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	SIG+SMC_N+SAM_1+SAM_1+SAM_2	SIG+EP1+SAM+SAM	SIG	1101	PPFIA1	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: liprin-alpha-1 isoform X8 [Gallus gallus]	971398047
Smar1000001431	pspa	000487.313	 EP1+SAM+SAM+SAM	-	CCDC158+SAM_1+SAM_1+SAM_2	SidE+SAM+SAM+SAM	-	1090	Smar1000001431	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000001431	Smar1000001431
XP_011612572.1	pspa	000487.313	 EP1+SAM+SAM+SAM	<-EP1+SAM+SAM+SAM*	SMC_N+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1069	ppfia4	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: LOW QUALITY PROTEIN: liprin-alpha-4 [Takifugu rubripes]	768946291
CAF96820.1	pspa	000487.313	 EP1+SAM+SAM+SAM	<-EP1+SAM+SAM+SAM*	DUF3584+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	1019	GSTEN:00013987:G:001	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Tetraodon nigroviridis	unnamed protein product [Tetraodon nigroviridis]	47227271
EFX90444.1	pspa	000487.313	 EP1+SAM+SAM+SAM	<-EP1+SAM+SAM+SAM*	SCP-1+SAM_1+SAM_1+SAM_2	EP1+SAM+SAM+SAM	-	998	DAPPUDRAFT_186887	eukaryota>metazoa>crustacea	Daphnia pulex	hypothetical protein DAPPUDRAFT_186887 [Daphnia pulex]	321479488
XP_006529912.1	pspa	000487.313	 EP1+SAM+SAM+SAM	-	CCDC158+SAM_1	EP1+SAM	-	927	100042382,1110008G13Rik,AI448359,AI852265,C81506,Gm3812	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: liprin-alpha-4 isoform X3 [Mus musculus]	568909612
XP_017344431.1	pspa	000488.109	 EP1+EP1	EP1+EP1*->EP1+EP1*->SidE+SidE->EP1+EP1*->EP1+EP1*->SidE+SidE->	PDZ+DUF4813+Myosin_head+Myosin_tail_1	PDZ+A32+HEPN+PspA+SidE	-	2835	LOC108276885	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X1 [Ictalurus punctatus]	1042296351
XP_017344432.1	pspa	000488.109	 EP1+EP1	-	PDZ+DUF4813+Myosin_head+Myosin_tail_1	PDZ+A32+HEPN+PspA+SidE	-	2835	LOC108276885	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X1 [Ictalurus punctatus]	1042296353
XP_017344433.1	pspa	000488.109	 EP1+EP1	-	PDZ+DUF4813+Myosin_head+Myosin_tail_1	PDZ+A32+HEPN+PspA+SidE	-	2835	LOC108276885	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X1 [Ictalurus punctatus]	1042296355
XP_017344434.1	pspa	000488.109	 EP1+EP1	-	PDZ+DUF4813+Myosin_head+Myosin_tail_1	PDZ+A32+HEPN+PspA+SidE	-	2810	LOC108276885	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X2 [Ictalurus punctatus]	1042296357
XP_017346111.1	pspa	000488.109	 EP1+EP1	<-EP1+EP1*<-EP1+EP1*<-SidE+SidE<-EP1+EP1*	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1	-	2694	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X1 [Ictalurus punctatus]	1042299555
XP_017346112.1	pspa	000488.109	 EP1+EP1	-	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1	-	2690	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X2 [Ictalurus punctatus]	1042299557
XP_017346113.1	pspa	000488.109	 EP1+EP1	-	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1+SGS	-	2679	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X3 [Ictalurus punctatus]	1042299559
XP_017346114.1	pspa	000488.109	 EP1+EP1	-	TonB_N+GGN+Myosin_head+Myosin_tail_1	EP1+EP1	-	2663	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X4 [Ictalurus punctatus]	1042299561
XP_017346115.1	pspa	000488.109	 EP1+EP1	-	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1	-	2655	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X5 [Ictalurus punctatus]	1042299563
XP_017346116.1	pspa	000488.109	 EP1+EP1	-	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1	-	2641	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X6 [Ictalurus punctatus]	1042299565
XP_017346117.1	pspa	000488.109	 EP1+EP1	-	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1	-	2633	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X7 [Ictalurus punctatus]	1042299567
XP_017346118.1	pspa	000488.109	 EP1+EP1	-	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1	-	2633	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X8 [Ictalurus punctatus]	1042299569
XP_017346119.1	pspa	000488.109	 EP1+EP1	-	Atrophin-1+Myosin_head+Myosin_tail_1	EP1+EP1	-	2624	LOC108277744	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X9 [Ictalurus punctatus]	1042299571
XP_009303852.1	pspa	000488.109	 EP1+EP1	-	GGN+Myosin_head+Myosin_tail_1	NACHT+EP1+EP1	-	2530	myo18aa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: unconventional myosin-XVIIIa isoform X1 [Danio rerio]	688575261
XP_018101585.1	pspa	000488.109	 EP1+EP1	EP1+EP1*->SidE+SidE->EP1+EP1*->	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2530	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X1 [Xenopus laevis]	1069325261
XP_009303853.1	pspa	000488.109	 EP1+EP1	-	GGN+Myosin_head+Myosin_tail_1	NACHT+EP1+EP1	-	2526	myo18aa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: unconventional myosin-XVIIIa isoform X2 [Danio rerio]	688575263
XP_018101586.1	pspa	000488.109	 EP1+EP1	-	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2526	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X2 [Xenopus laevis]	1069325263
XP_018101587.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+HEPN+EP1+EP1+EP1	-	2523	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X3 [Xenopus laevis]	1069325265
XP_009303854.1	pspa	000488.109	 EP1+EP1	-	GGN+Myosin_head+Myosin_tail_1	NACHT+EP1+EP1	-	2515	myo18aa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: unconventional myosin-XVIIIa isoform X3 [Danio rerio]	688575265
XP_018101588.1	pspa	000488.109	 EP1+EP1	-	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2515	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X4 [Xenopus laevis]	1069325267
XP_018101589.1	pspa	000488.109	 EP1+EP1	-	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2513	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X5 [Xenopus laevis]	1069325269
XP_017344435.1	pspa	000488.109	 EP1+EP1	-	SIG+DUF4813+Myosin_head+Myosin_tail_1	SIG+A32+HEPN+SidE	SIG	2509	LOC108276885	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X3 [Ictalurus punctatus]	1042296359
XP_018101591.1	pspa	000488.109	 EP1+EP1	-	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2507	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X6 [Xenopus laevis]	1069325271
XP_018101592.1	pspa	000488.109	 EP1+EP1	-	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2505	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X7 [Xenopus laevis]	1069325273
XP_018101593.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+HEPN+EP1+EP1+EP1	-	2489	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X8 [Xenopus laevis]	1069325275
XP_018101594.1	pspa	000488.109	 EP1+EP1	-	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2488	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X9 [Xenopus laevis]	1069325277
XP_018101595.1	pspa	000488.109	 EP1+EP1	-	Herpes_BLLF1+Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2482	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X10 [Xenopus laevis]	1069325279
XP_017344436.1	pspa	000488.109	 EP1+EP1	-	DUF4813+Myosin_head+Myosin_tail_1	A32+HEPN+SidE	-	2477	LOC108276885	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X4 [Ictalurus punctatus]	1042296361
XP_017344437.1	pspa	000488.109	 EP1+EP1	-	DUF4813+Myosin_head+Myosin_tail_1	A32+HEPN+SidE	-	2477	LOC108276885	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: unconventional myosin-XVIIIa-like isoform X4 [Ictalurus punctatus]	1042296363
XP_018101596.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+HEPN+EP1+EP1+EP1	-	2472	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X11 [Xenopus laevis]	1069325281
XP_018101597.1	pspa	000488.109	 EP1+EP1	-	Myosin_head+Myosin_tail_1	HEPN+EP1+EP1+EP1	-	2472	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X12 [Xenopus laevis]	1069325283
XP_018101598.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+HEPN+EP1+EP1+EP1	-	2457	myo18a.L	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: unconventional myosin-XVIIIa isoform X13 [Xenopus laevis]	1069325285
XP_695256.4	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+EP1+EP1	-	2454	myo18aa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	unconventional myosin-XVIIIa isoform X6 [Danio rerio]	528492800
XP_015293565.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+EP1+EP1+EP1	-	2446	MYO18A	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: unconventional myosin-XVIIIa isoform X1 [Macaca fascicularis]	982304446
XP_009303856.1	pspa	000488.109	 EP1+EP1	<-SidE+SidE<-SidE+SidE<-EP1+EP1*<-SidE+SidE	PDZ+Myosin_head+Myosin_tail_1	PDZ+EP1+EP1	-	2439	myo18aa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	unconventional myosin-XVIIIa isoform X10 [Danio rerio]	688575271
XP_015293566.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+HEPN+EP1+EP1+EP1	-	2439	MYO18A	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: unconventional myosin-XVIIIa isoform X2 [Macaca fascicularis]	982304448
XP_015293567.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+HEPN+EP1+EP1+EP1	-	2435	MYO18A	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: unconventional myosin-XVIIIa isoform X3 [Macaca fascicularis]	982304450
XP_015293568.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+EP1+EP1+EP1	-	2434	MYO18A	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: unconventional myosin-XVIIIa isoform X4 [Macaca fascicularis]	982304452
XP_015293569.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+HEPN+EP1+EP1+EP1	-	2431	MYO18A	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: unconventional myosin-XVIIIa isoform X5 [Macaca fascicularis]	982304454
XP_015151555.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1+Dsh_C	PDZ+HEPN+EP1+PspA+EP1	-	2430	MYO18A	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: unconventional myosin-XVIIIa isoform X10 [Gallus gallus]	971426622
XP_015293570.1	pspa	000488.109	 EP1+EP1	-	PDZ+Myosin_head+Myosin_tail_1	PDZ+EP1+EP1+EP1	-	2427	MYO18A	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: unconventional myosin-XVIIIa isoform X6 [Macaca fascicularis]	982304456
XP_015151547.1	pspa	000488.109	 EP1+EP1	<-EP1+EP1*<-EP1+EP1*<-EP1+EP1*<-EP1+EP1*	PDZ+Myosin_head+Myosin_tail_1+Dsh_C	PDZ+HEPN+EP1+PspA+EP1	-	2426	MYO18A	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: unconventional myosin-XVIIIa isoform X1 [Gallus gallus]	971426605
