AccNum	DomArch	DomArch.repeats	GenContext	GenContext.repeats	Lineage	Species	GeneName	Length	GCA_ID
OGZ11429.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_02_FULL_54_17	A3C93_01790	66	GCA_001819035.1
OGZ13588.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Lloydbacteria bacterium RIFCSPLOWO2_01_FULL_50_20	A2942_04535	65	GCA_001821435.1
OGZ13723.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Lloydbacteria bacterium RIFCSPLOWO2_01_FULL_54_18	A2948_02050	66	GCA_001819055.1
OGZ15427.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Lloydbacteria bacterium RIFCSPLOWO2_02_FULL_54_12	A3H76_01345	66	GCA_001819095.1
OGZ20510.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Lloydbacteria bacterium RIFOXYC12_FULL_46_25	A2494_04190	63	GCA_001819135.1
OIO20407.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Magasanikbacteria bacterium CG1_02_41_34	AUJ37_00380	70	GCA_001871445.1
OGH67803.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_47_14	A3J66_02830	68	GCA_001784275.1
OGH79803.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_48_18	A3C10_01425	68	GCA_001784285.1
OGH79248.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_02_FULL_47_16	A3I74_01790	68	GCA_001783045.1
KKR43660.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Nomurabacteria bacterium GW2011_GWF2_40_12	UT78_C0002G0010	64	GCA_000995945.1
OGI72119.1	PspC	PspC	PspC->||<-X(s)<-SIG+tRNA-synt_2d	PspC->||<-?<-?<-SIG+tRNA-synt_2d	bacteria	Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_37_45	A3C60_02540	68	GCA_001785545.1
OGI75597.1	PspC	PspC	PspC->X(s)||SIG+tRNA-synt_2d->	PspC->?->||<-?<-?<-?<-?<-?||SIG+tRNA-synt_2d->	bacteria	Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_42_19	A3C67_00715	68	GCA_001785615.1
OGI79434.1	PspC	PspC	PspC->||<-X(s)<-SIG+tRNA-synt_2d	PspC->||<-?<-?<-SIG+tRNA-synt_2d	bacteria	Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_12_FULL_37_29	A3F19_01290	68	GCA_001785675.1
OGI85281.1	PspC	PspC	PspC->||<-X(s)<-SIG+tRNA-synt_2d	PspC->||<-?<-?<-SIG+tRNA-synt_2d	bacteria	Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_37_49	A3A92_02810	68	GCA_001785785.1
OGJ02295.1	PspC	PspC	PspC->||<-X(s)<-SIG+tRNA-synt_2d	PspC->||<-?<-?<-SIG+tRNA-synt_2d	bacteria	Candidatus Nomurabacteria bacterium RIFCSPLOWO2_12_FULL_37_8	A3G98_01970	68	GCA_001786175.1
OGJ09386.1	PspC	PspC	PspC->||<-X(s)<-SIG+tRNA-synt_2d	PspC->||<-?<-?||?->||<-?<-SIG+tRNA-synt_2d	bacteria	Candidatus Nomurabacteria bacterium RIFOXYB1_FULL_39_16	A2356_00855	64	GCA_001787205.1
OGJ15361.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Nomurabacteria bacterium RIFOXYD1_FULL_39_12	A2585_02440	64	GCA_001787245.1
KKQ08840.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Pacebacteria bacterium GW2011_GWF1_36_5	US20_C0011G0009	70	GCA_000991725.1
KKQ89129.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Pacebacteria bacterium GW2011_GWF2_38_9	UT13_C0001G0777	70	GCA_000993185.1
OGL02468.1	PspC	PspC	PspC->||<-X||NAD_binding_2+NAD_binding_11->NAD_binding_2+NAD_binding_11->	PspC->||<-?||NAD_binding_2+NAD_binding_11->NAD_binding_2+NAD_binding_11->	bacteria	Candidatus Rokubacteria bacterium RIFCSPHIGHO2_02_FULL_73_26	A3D33_03400	72	GCA_001790275.1
OGK98541.1	PspC	PspC	PspC->||<-X||NAD_binding_2+NAD_binding_11->NAD_binding_2+NAD_binding_11->	PspC->||<-?||NAD_binding_2+NAD_binding_11->NAD_binding_2+NAD_binding_11->	bacteria	Candidatus Rokubacteria bacterium RIFCSPHIGHO2_12_FULL_73_22	A3E31_04725	72	GCA_001788475.1
OGL08156.1	PspC	PspC	PspC->||<-X||NAD_binding_2+NAD_binding_11->NAD_binding_2+NAD_binding_11->	PspC->||<-?||NAD_binding_2+NAD_binding_11->NAD_binding_2+NAD_binding_11->	bacteria	Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_73_56	A3I14_18130	72	GCA_001788495.1
OGL24586.1	PspC	PspC	PspC->||<-X||NAD_binding_2+NAD_binding_11->	PspC->||<-?||NAD_binding_2+NAD_binding_11->	bacteria	Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_73_47	A3G44_01890	72	GCA_001790345.1
OGL25314.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_01_FULL_48_12	A2884_00445	64	GCA_001790415.1
OGL29699.1	PspC	PspC	PspC->X->tRNA->X(s)->SIG+HAMP+HISKIN->	PspC->?->tRNA->?->?->SIG+HAMP+HISKIN->	bacteria	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_02_FULL_47_12	A3D14_01040	68	GCA_001790455.1
OGL35308.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_48_21	A3F38_01625	64	GCA_001790595.1
OGL37383.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_49_19	A3E49_01655	75	GCA_001788565.1
OGL37543.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Saccharibacteria bacterium RIFCSPLOWO2_01_FULL_48_13	A3A68_00475	64	GCA_001788605.1
OGL38017.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Saccharibacteria bacterium RIFCSPLOWO2_01_FULL_49_22	A3B63_03250	75	GCA_001790625.1
OGL52197.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Shapirobacteria bacterium RBG_13_44_7	A3K55_00010	92	GCA_001790895.1
OGZ80942.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Staskawiczbacteria bacterium RIFOXYB1_FULL_32_11	A2360_01495	68	GCA_001822025.1
OGZ84219.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Staskawiczbacteria bacterium RIFOXYB2_FULL_32_9	A2312_04140	68	GCA_001820375.1
OGZ87910.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Staskawiczbacteria bacterium RIFOXYC2_FULL_32_10	A2463_00910	68	GCA_001822145.1
OGZ89712.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Staskawiczbacteria bacterium RIFOXYD1_FULL_32_13	A2561_00290	68	GCA_001820485.1
OHA17487.1	PspC	PspC	PspC->X->SIG+TM(s)->EMAP->	PspC->?->SIG+TM+TM+TM+TM+TM+TM->EMAP->	bacteria	Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_01_FULL_43_120	A2825_02585	66	GCA_001820825.1
OHA22243.1	PspC	PspC	PspC->X->SIG+TM(s)->EMAP->	PspC->?->SIG+TM+TM+TM+TM+TM+TM->EMAP->	bacteria	Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_02_FULL_43_55	A3B98_02785	66	GCA_001822555.1
OHA28262.1	PspC	PspC	PspC->X->SIG+TM(s)->EMAP->	PspC->?->SIG+TM+TM+TM+TM+TM+TM->EMAP->	bacteria	Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_12_FULL_42_34	A3E92_02885	66	GCA_001821035.1
OHA30413.1	PspC	PspC	PspC->X->SIG+TM(s)->EMAP->	PspC->?->SIG+TM+TM+TM+TM+TM+TM->EMAP->	bacteria	Candidatus Taylorbacteria bacterium RIFCSPLOWO2_01_FULL_43_83	A3B09_03430	66	GCA_001822625.1
OHA32609.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Taylorbacteria bacterium RIFCSPLOWO2_01_FULL_45_15b	A2928_02775	80	GCA_001822655.1
OHA39667.1	PspC	PspC	PspC->X->SIG+TM(s)->EMAP->	PspC->?->SIG+TM+TM+TM+TM+TM+TM->EMAP->	bacteria	Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_43_22b	A3H58_02225	66	GCA_001821215.1
OHA42456.1	PspC	PspC	PspC->X->SIG+TM(s)->EMAP->	PspC->?->SIG+TM+TM+TM+TM+TM+TM->EMAP->	bacteria	Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_43_20	A3G52_04565	66	GCA_001821295.1
KKW28451.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Uhrbacteria bacterium GW2011_GWD2_52_7	UY72_C0072G0011	78	GCA_001004485.1
OGL77294.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_54_23	A3J43_00545	115	GCA_001791245.1
OGL85257.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_55_36	A3B36_00135	115	GCA_001791375.1
OGL88435.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_49_11	A3I42_04125	117	GCA_001791465.1
OGL89683.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_54_37	A3J36_01280	115	GCA_001791575.1
OHA60072.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_46_19	A2589_00075	73	GCA_001824825.1
OIP99663.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wirthbacteria bacterium CG2_30_54_11	AUK40_00600	61	GCA_001873755.1
KKQ98730.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium GW2011_GWA1_39_12	UT23_C0001G0011	66	GCA_000993365.1
KKR01851.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium GW2011_GWB1_39_12	UT24_C0001G0011	66	GCA_000993405.1
OGM03462.1	PspC	PspC	REC+GerE-HTH->X->PSE->PspC->||<-X||REC+GerE-HTH->SIG+HAMP+HISKIN->	REC+GerE-HTH->?->PSE->PspC->||<-?||REC+GerE-HTH->SIG+HAMP+HISKIN->	bacteria	Candidatus Woesebacteria bacterium GWB1_37_5	A2124_02300	61	GCA_001791885.1
OGM08673.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RBG_13_36_22	A2Z67_00340	65	GCA_001791965.1
OGM10416.1	PspC	PspC	REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->HTH->PspC->	REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->HTH->PspC->	bacteria	Candidatus Woesebacteria bacterium RBG_13_36_22	A2Z67_02945	67	GCA_001791965.1
OGM12476.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RBG_16_36_11	A2W13_03260	65	GCA_001792035.1
OGM17357.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RBG_19FT_COMBO_37_29	A2V55_00115	65	GCA_001792135.1
OGM17975.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_37_10	A2685_00060	66	GCA_001792185.1
OGM24000.1	PspC	PspC	REC+GerE-HTH->X(s)->PspC->||<-X||REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->	REC+GerE-HTH->?->?->PspC->||<-?||REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->	bacteria	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_32	A2715_02065	61	GCA_001792345.1
ADI35924.1	PspC	PspC	PspC->	PspC->	archaea>euryarchaeota	Methanococcus voltae A3	Mvol_0264	94	GCA_000006175.2
OGM30138.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_10	A2630_02885	64	GCA_001792465.1
OGM31148.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_21	A2803_01585	68	GCA_001792455.1
OGM37504.1	PspC	PspC	REC+GerE-HTH->X(s)->PspC->||<-X||REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->	REC+GerE-HTH->?->?->PspC->||<-?||REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->	bacteria	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_38_11	A3F01_03300	61	GCA_001792545.1
OGM55729.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_44_11	A3F62_04580	64	GCA_001792945.1
OGM64188.1	PspC	PspC	REC+GerE-HTH->X(s)->PspC->||<-X||REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->	REC+GerE-HTH->?->?->PspC->||<-?||REC+GerE-HTH->SIG+HAMP+HISKIN->SIG+Coiled-coil->	bacteria	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_25	A2893_03305	61	GCA_001793105.1
OGM70514.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_14	A2975_01915	64	GCA_001793185.1
OGM69565.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_24b	A2897_03100	68	GCA_001793235.1
OGM75461.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFOXYA1_FULL_38_9	A2191_05145	62	GCA_001793335.1
OGM78731.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_38_16	A2382_04150	62	GCA_001793475.1
OGM81260.1	PspC	PspC	SIG+TM(s)->||<-ncRNA||PspC->	SIG+TM+TM+TM+TM+TM+TM->||<-ncRNA||PspC->	bacteria	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_41_13	A2393_03295	60	GCA_001793455.1
OGM84852.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woesebacteria bacterium RIFOXYC1_FULL_41_14	A2434_00315	60	GCA_001793575.1
OGM87545.1	PspC	PspC	SIG+TM(s)->||<-ncRNA||PspC->	SIG+TM+TM+TM+TM+TM+TM->||<-ncRNA||PspC->	bacteria	Candidatus Woesebacteria bacterium RIFOXYD1_FULL_41_28	A2594_00020	60	GCA_001793705.1
KKU90128.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWA2_47_9b	UY19_C0006G0066	80	GCA_001003425.1
AKM78431.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1	pspC	80	GCA_001029635.1
KKU72889.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWB1_47_243	UX96_C0012G0002	80	GCA_001000305.1
KKU42358.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWB2_46_69	UX58_C0002G0072	80	GCA_001002795.1
KKQ21797.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWC1_37_10	US36_C0013G0011	68	GCA_000992045.1
KKU54324.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWC1_47_103	UX76_C0003G0020	80	GCA_001003095.1
KKU36678.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWC2_46_275	UX49_C0011G0016	80	GCA_001002585.1
KKU66155.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWD2_47_17	UX90_C0001G0214	80	GCA_000998475.1
KKU99138.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWE1_48_7	UY31_C0032G0011	80	GCA_001003645.1
KKU58880.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Wolfebacteria bacterium GW2011_GWE2_47_12	UX83_C0010G0002	80	GCA_001000945.1
OGY28530.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_43_29	A2802_01710	60	GCA_001816775.1
OGY28753.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_02_FULL_43_16b	A3J50_01290	60	GCA_001816795.1
OGY29805.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_43_10	A3F33_03090	60	GCA_001816815.1
OGY32493.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_43_14	A3A61_00815	60	GCA_001816835.1
OGN02866.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_43_42	A2655_04590	80	GCA_001794145.1
OHA87712.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium GWB1_40_5	A2123_01500	68	GCA_001823625.1
OHA88789.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_25	A2653_03255	65	GCA_001823695.1
OHA88440.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_27	A2741_00725	63	GCA_001825135.1
OHA88903.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_60	A2829_01655	64	GCA_001823715.1
OHA90343.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_46_25	A2838_01950	70	GCA_001825155.1
OHA91275.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_49_18	A2758_02305	68	GCA_001823735.1
OHA92020.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_52_18	A2723_00785	74	GCA_001825215.1
OHA93964.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_39_10	A2W51_01340	124	GCA_001825245.1
OHA96656.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_43_14	A3C70_02010	64	GCA_001825315.1
OHA96736.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_43_37	A3D49_02745	74	GCA_001823795.1
OHA99692.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_39_47	A3E59_01255	124	GCA_001823845.1
OHB00320.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_43_12b	A3E93_00430	63	GCA_001823875.1
OHB00617.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_44_12b	A3E94_03195	65	GCA_001823895.1
OHB04002.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_42_41	A3B03_00900	64	GCA_001823945.1
OHB03792.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_43_17	A2920_01945	63	GCA_001823975.1
OHB06156.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_47_14	A3A26_01265	68	GCA_001824005.1
OHB06884.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_48_25	A3A31_01100	70	GCA_001824055.1
OHB09488.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_39_26	A3H52_02405	124	GCA_001825395.1
OHB11092.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_51_21	A3J09_00785	74	GCA_001824255.1
OHB12550.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_FULL_39_23	A3G99_01890	124	GCA_001824235.1
OHB14091.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_FULL_45_14	A3G05_01830	64	GCA_001825415.1
OHB16298.1	PspC	PspC	PspC->	PspC->	bacteria	Candidatus Zambryskibacteria bacterium RIFOXYD1_FULL_40_13	A2566_00285	83	GCA_001824295.1
KUK93038.1	PspC	PspC	PspC->	PspC->	bacteria	Marinimicrobia bacterium 46_43	XE04_0383	64	GCA_001509335.1
KUK54909.1	PspC	PspC	PspC->	PspC->	bacteria	Marinimicrobia bacterium 46_47	XD77_0795	64	GCA_001508355.1
KUK84294.1	PspC	PspC	PspC->	PspC->	bacteria	Microgenomates bacterium 39_6	XD98_0008	68	GCA_001509055.1
KXK08864.1	PspC	PspC	PspC->	PspC->	bacteria	Microgenomates bacterium OLB22	pspC	64	GCA_001567515.1
KKR09417.1	PspC	PspC	PspC->	PspC->	bacteria	Microgenomates group bacterium GW2011_GWA2_39_19	UT38_C0031G0005	71	GCA_000993655.1
KKR61885.1	PspC	PspC	PspC->	PspC->	bacteria	Microgenomates group bacterium GW2011_GWC1_40_35	UU00_C0006G0012	68	GCA_000994395.1
OGV94731.1	PspC	PspC	PspC->	PspC->	bacteria	Microgenomates group bacterium RIFCSPLOWO2_01_FULL_46_13	A3A66_01885	67	GCA_001803475.1
OGW84595.1	PspC	PspC	PspC->	PspC->	bacteria	Omnitrophica bacterium RIFCSPLOWO2_01_FULL_45_10	A2987_05760	65	GCA_001804165.1
KND51192.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria bacterium C7867001	ABA06_02685	99	GCA_001189095.1
KND49877.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria bacterium C7867003	AB198_00515	95	GCA_001189085.1
KND47160.1	PspC	PspC	HMA->X(s)||PspC->	HMA->?->||<-?||?->?->?->||<-?||PspC->	bacteria	Parcubacteria bacterium C7867004	AB199_01870	82	GCA_001189075.1
KND48199.1	PspC	PspC	PspC->||<-X(s)<-SIG+tRNA-synt_2d	PspC->||<-?<-?<-?<-?<-SIG+tRNA-synt_2d	bacteria	Parcubacteria bacterium C7867006	AB201_01215	80	GCA_001189155.1
KPJ55154.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria bacterium DG_72	AMJ47_01400	63	GCA_001303135.1
KPJ72955.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria bacterium DG_74_1	AMJ48_02930	65	GCA_001303125.1
KPJ56868.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria bacterium DG_74_2	AMJ49_03590	66	GCA_001302965.1
KPJ71864.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria bacterium DG_74_3	AMJ50_00035	63	GCA_001302985.1
KKU49793.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWA1_47_10	UX71_C0005G0006	70	GCA_001003005.1
KKW16130.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWA1_50_14	UY56_C0021G0003	64	GCA_001004115.1
KKW43731.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWA1_56_13	UY93_C0002G0327	64	GCA_001004905.1
KKS53849.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWA2_42_28	UV19_C0003G0004	84	GCA_000998665.1
KKT92729.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWA2_45_14	UW94_C0013G0020	79	GCA_001001305.1
KKW19835.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWA2_51_10	UY63_C0005G0018	76	GCA_001004265.1
KKW19621.1	PspC	PspC	PspC->X(s)->sGTP->	PspC->?->?->sGTP->	bacteria	Parcubacteria group bacterium GW2011_GWA2_51_10	UY63_C0009G0016	69	GCA_001004265.1
KKR66184.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWB1_40_5	UU06_C0004G0016	82	GCA_000994245.1
KKW46241.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWB1_57_6	UY97_C0008G0028	64	GCA_001005015.1
KKQ99134.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWC1_39_12	UT25_C0004G0042	83	GCA_000993415.1
KKP31665.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWC2_32_10	UR22_C0020G0011	68	GCA_000989435.1
KKR34961.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWC2_40_10	UT68_C0006G0008	83	GCA_000995625.1
KKT55823.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWC2_44_22	UW45_C0004G0004	84	GCA_001000955.1
KKR80498.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWD1_40_9	UU27_C0027G0003	83	GCA_000994025.1
KKR51885.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWE1_40_20	UT89_C0005G0042	83	GCA_000996185.1
KKS35773.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWE2_42_14	UU99_C0004G0042	83	GCA_000998065.1
KKR19122.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWF1_39_37	UT49_C0003G0042	83	GCA_000995155.1
KKR68602.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWF1_40_6	UU10_C0021G0007	64	GCA_000994345.1
KKR69014.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium GW2011_GWF2_40_69	UU11_C0003G0008	83	GCA_000994785.1
OHB20910.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium RIFCSPHIGHO2_02_FULL_48_10b	A3J67_00985	85	GCA_001824395.1
OHB22573.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium RIFCSPLOWO2_01_FULL_48_18	A2939_05615	85	GCA_001824435.1
OHB25812.1	PspC	PspC	PspC->	PspC->	bacteria	Parcubacteria group bacterium RIFOXYD2_FULL_52_8	A2542_00935	66	GCA_001825555.1
