AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Species	Lineage	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
KXN64635.1	<-Snf7*	Snf7	-	Snf7	235	CONCODRAFT_45136	Conidiobolus coronatus NRRL 28638	eukaryota>fungi	Snf7-domain-containing protein [Conidiobolus coronatus NRRL 28638]	1000772529	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
OMH81776.1	<-Snf7*	Snf7	-	Snf7	218	AX774_g4766	Zancudomyces culisetae	eukaryota>fungi	Charged multivesicular body protein 6 [Zancudomyces culisetae]	1134544025	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPZ31671.1	<-Snf7*	Snf7	-	Snf7	205	O9G_000150	Rozella allomycis CSF55	eukaryota>fungi	Charged multivesicular body protein 2a-like protein [Rozella allomycis CSF55]	528891189	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPB91293.1	Snf7*->	Snf7	-	Snf7	114	HMPREF1544_01809	Mucor circinelloides f circinelloides 1006PhL	eukaryota>fungi	hypothetical protein HMPREF1544_01809 [Mucor circinelloides f. circinelloides 1006PhL]	511010065	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPB82581.1	<-Snf7*	SIG+Snf7	SIG	Snf7	231	HMPREF1544_10665	Mucor circinelloides f circinelloides 1006PhL	eukaryota>fungi	hypothetical protein HMPREF1544_10665 [Mucor circinelloides f. circinelloides 1006PhL]	511001084	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	SIG+Snf7	<-Snf7*	SIG Snf7	 Snf7*
KFH68954.1	<-Snf7*	Snf7	-	Snf7	199	MVEG_05756	Mortierella verticillata NRRL 6337	eukaryota>fungi	hypothetical protein MVEG_05756 [Mortierella verticillata NRRL 6337]	672824061	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
KNE57998.1	Snf7*->	Snf7	-	Snf7	199	AMAG_04827	Allomyces macrogynus ATCC 38327	eukaryota>fungi	hypothetical protein AMAG_04827 [Allomyces macrogynus ATCC 38327]	909131279	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
KNE59180.1	Snf7*->	Snf7	-	Snf7	199	AMAG_03505	Allomyces macrogynus ATCC 38327	eukaryota>fungi	hypothetical protein AMAG_03505 [Allomyces macrogynus ATCC 38327]	909132710	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EXX78642.1	Snf7*->	Snf7	-	Snf7	206	RirG_013370	Rhizophagus irregularis DAOM 197198w	eukaryota>fungi	Vps20p [Rhizophagus irregularis DAOM 197198w]	595498816	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EXX57487.1	Snf7*->	Snf7	-	Snf7	212	RirG_206710	Rhizophagus irregularis DAOM 197198w	eukaryota>fungi	Vps24p [Rhizophagus irregularis DAOM 197198w]	595447952	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
OMH83292.1	Snf7*->	Snf7	-	Snf7	193	AX774_g3204	Zancudomyces culisetae	eukaryota>fungi	Vacuolar protein-sorting-associated protein 46 [Zancudomyces culisetae]	1134545907	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
OMH80787.1	Snf7*->	Snf7	-	Snf7	193	AX774_g5767	Zancudomyces culisetae	eukaryota>fungi	Vacuolar protein-sorting-associated protein 46 [Zancudomyces culisetae]	1134542785	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPB86008.1	Snf7*->	SIG+Snf7	SIG	Snf7	472	HMPREF1544_07252	Mucor circinelloides f circinelloides 1006PhL	eukaryota>fungi	hypothetical protein HMPREF1544_07252 [Mucor circinelloides f. circinelloides 1006PhL]	511004643	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
KFH63786.1	<-Snf7*	Snf7	-	Snf7	206	MVEG_10479	Mortierella verticillata NRRL 6337	eukaryota>fungi	hypothetical protein MVEG_10479 [Mortierella verticillata NRRL 6337]	672818886	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
KXN70602.1	<-Snf7*	SIG+Snf7	SIG	Snf7	206	CONCODRAFT_49547	Conidiobolus coronatus NRRL 28638	eukaryota>fungi	hypothetical protein CONCODRAFT_49547 [Conidiobolus coronatus NRRL 28638]	1000779373	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	SIG+Snf7	<-Snf7*	SIG Snf7	 Snf7*
EPB83014.1	<-Snf7*	Snf7	-	Snf7	223	HMPREF1544_10244	Mucor circinelloides f circinelloides 1006PhL	eukaryota>fungi	hypothetical protein HMPREF1544_10244 [Mucor circinelloides f. circinelloides 1006PhL]	511001543	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
KFH72188.1	Snf7*->	SIG+Snf7	SIG	Snf7	217	MVEG_02479	Mortierella verticillata NRRL 6337	eukaryota>fungi	hypothetical protein MVEG_02479 [Mortierella verticillata NRRL 6337]	672827298	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
KXN66650.1	Snf7*->	Snf7	-	Snf7	209	CONCODRAFT_61530	Conidiobolus coronatus NRRL 28638	eukaryota>fungi	charged multivesicular body protein 3-like protein [Conidiobolus coronatus NRRL 28638]	1000775200	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
KNE66768.1	Snf7*->	SIG+Snf7	SIG	Snf7	223	AMAG_11262	Allomyces macrogynus ATCC 38327	eukaryota>fungi	hypothetical protein AMAG_11262 [Allomyces macrogynus ATCC 38327]	909142185	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
KNE70125.1	Snf7*->	SIG+Snf7	SIG	Snf7	223	AMAG_15101	Allomyces macrogynus ATCC 38327	eukaryota>fungi	hypothetical protein AMAG_15101 [Allomyces macrogynus ATCC 38327]	909146746	eukaryota>fungi	eukaryota>opisthokonta>fungi	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
KPI83428.1	<-Snf7*	SIG+Snf7	SIG	Snf7	223	ABL78_7536	Leptomonas seymouri	eukaryota>euglenozoa>kinetoplastida	SNF-7-like protein conserved [Leptomonas seymouri]	930559150	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	<-Snf7*	SIG Snf7	 Snf7*
EPY39439.1	<-Snf7*	Snf7	-	Snf7	268	AGDE_04489	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 6 [Angomonas deanei]	528264147	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_001563696.1	Snf7*->	Snf7	-	Snf7	223	LBRM_16_0940	Leishmania braziliensis MHOMBR75M2904	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania braziliensis MHOM/BR/75/M2904]	154334899	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_001568171.2	Snf7*->	SIG+Snf7	SIG	Snf7	223	LBRM_34_0580	Leishmania braziliensis MHOMBR75M2904	eukaryota>euglenozoa>kinetoplastida	conserved SNF-7-like protein [Leishmania braziliensis MHOM/BR/75/M2904]	389602993	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
XP_003722837.1	Snf7*->	Snf7	RHSP-X2	Snf7	206	LMJF_35_4400	Leishmania major strain Friedlin	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania major strain Friedlin]	389595229	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_001469249.1	Snf7*->	Snf7	RHSP-X2	Snf7	206	LINJ_35_4470	Leishmania infantum JPCM5	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania infantum JPCM5]	146101973	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_003865025.1	Snf7*->	Snf7	RHSP-X2	Snf7	206	LDBPK_354470	Leishmania donovani	eukaryota>euglenozoa>kinetoplastida	hypothetical protein, conserved [Leishmania donovani]	398023727	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_009308300.1	Snf7*->	Snf7	-	Snf7	223	DQ04_00991000	Trypanosoma grayi	eukaryota>euglenozoa>kinetoplastida	putative SNF-7-like protein [Trypanosoma grayi]	686631709	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_003879437.1	Snf7*->	Snf7	RHSP-X2	Snf7	206	LMXM_34_4400	Leishmania mexicana MHOMGT2001U1103	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania mexicana MHOM/GT/2001/U1103]	401429910	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_010702479.1	Snf7*->	SIG+Snf7	SIG	Snf7	223	LPMP_340520	Leishmania panamensis	eukaryota>euglenozoa>kinetoplastida	SNF-7-like protein, conserved [Leishmania panamensis]	731707174	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
XP_009310956.1	Snf7*->	Snf7	-	Snf7	213	DQ04_03271000	Trypanosoma grayi	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 6 [Trypanosoma grayi]	686637021	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY29464.1	<-Snf7*	Snf7	-	Snf7	222	STCU_04543	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 5 [Strigomonas culicis]	528238358	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY43675.1	<-Snf7*	Snf7	-	Snf7	199	AGDE_00246	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Angomonas deanei]	528276179	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_015664358.1	Snf7*->	Snf7	-	Snf7	224	ABB37_00228	Leptomonas pyrrhocoris	eukaryota>euglenozoa>kinetoplastida	SNF-7-like protein conserved [Leptomonas pyrrhocoris]	1002460596	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_015659841.1	Snf7*->Snf7->	Snf7	-	Snf7	224	ABB37_03779	Leptomonas pyrrhocoris	eukaryota>euglenozoa>kinetoplastida	hypothetical protein ABB37_03779 [Leptomonas pyrrhocoris]	1002450825	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->Snf7->	Snf7	Snf7* Snf7 
KPI87355.1	Snf7*->	Snf7	-	Snf7	217	ABL78_3543	Leptomonas seymouri	eukaryota>euglenozoa>kinetoplastida	SNF7-like protein [Leptomonas seymouri]	930563363	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY23815.1	<-Snf7*	Snf7	-	Snf7	188	STCU_07443	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 3 [Strigomonas culicis]	528225067	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_003864646.1	Snf7*->	SIG+Snf7	SIG	Snf7	224	LDBPK_350580	Leishmania donovani	eukaryota>euglenozoa>kinetoplastida	SNF-7-like protein, conserved [Leishmania donovani]	398022969	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
XP_003722453.1	Snf7*->	SIG+Snf7	SIG	Snf7	224	LMJF_35_0580	Leishmania major strain Friedlin	eukaryota>euglenozoa>kinetoplastida	conserved SNF-7-like protein [Leishmania major strain Friedlin]	389594461	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
CCW68836.1	Snf7*->	Snf7	-	Snf7	221	GSHART1_T00005811001	Phytomonas sp isolate Hart1	eukaryota>euglenozoa>kinetoplastida	unnamed protein product [Phytomonas sp. isolate Hart1]	594147723	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_001468874.1	Snf7*->	SIG+Snf7	SIG	Snf7	224	LINJ_35_0580	Leishmania infantum JPCM5	eukaryota>euglenozoa>kinetoplastida	conserved SNF-7-like protein [Leishmania infantum JPCM5]	146100482	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
EPY28503.1	<-Snf7*	Snf7	-	Snf7	186	STCU_05077	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 6 [Strigomonas culicis]	528236075	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_015659784.1	<-Snf7*	Snf7	-	Snf7	218	ABB37_03734	Leptomonas pyrrhocoris	eukaryota>euglenozoa>kinetoplastida	Snf7-like protein [Leptomonas pyrrhocoris]	1002450710	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_015664977.1	Snf7*->	Snf7	-	Snf7	206	ABB37_00680	Leptomonas pyrrhocoris	eukaryota>euglenozoa>kinetoplastida	hypothetical protein ABB37_00680 [Leptomonas pyrrhocoris]	1002461974	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_001469672.1	<-Snf7*	SIG+Snf7	SIG	Snf7	217	LINJ_36_3600	Leishmania infantum JPCM5	eukaryota>euglenozoa>kinetoplastida	SNF7-like protein [Leishmania infantum JPCM5]	146103899	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	<-Snf7*	SIG Snf7	 Snf7*
XP_001568986.1	<-Snf7*	Snf7	-	Snf7	217	LBRM_35_3670	Leishmania braziliensis MHOMBR75M2904	eukaryota>euglenozoa>kinetoplastida	SNF7-like protein [Leishmania braziliensis MHOM/BR/75/M2904]	154346098	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY37452.1	<-Snf7*	SIG+Snf7	SIG	Snf7	206	AGDE_06482	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 3 [Angomonas deanei]	528258168	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	<-Snf7*	SIG Snf7	 Snf7*
XP_009315181.1	<-Snf7*	Snf7	-	Snf7	218	DQ04_13211010	Trypanosoma grayi	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 2A [Trypanosoma grayi]	686645472	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY32706.1	Snf7*->	Snf7	SIG	Snf7	200	STCU_02731	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 2A [Strigomonas culicis]	528246054	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
CCW71057.1	<-Snf7*	Snf7	-	Snf7	213	GSHART1_T00001440001	Phytomonas sp isolate Hart1	eukaryota>euglenozoa>kinetoplastida	unnamed protein product [Phytomonas sp. isolate Hart1]	594144503	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_010697616.1	Snf7*->	Snf7	-	Snf7	221	LPMP_160890	Leishmania panamensis	eukaryota>euglenozoa>kinetoplastida	hypothetical protein LPMP_160890 [Leishmania panamensis]	731692328	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY27497.1	<-Snf7*	SIG+Snf7	SIG	Snf7	342	STCU_05721	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 4 [Strigomonas culicis]	528233648	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	<-Snf7*	SIG Snf7	 Snf7*
XP_015656351.1	Snf7*->	Snf7	-	Snf7	221	ABB37_06692	Leptomonas pyrrhocoris	eukaryota>euglenozoa>kinetoplastida	hypothetical protein ABB37_06692 [Leptomonas pyrrhocoris]	1002443317	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY27870.1	<-Snf7*	SIG+Snf7	SIG	Snf7	257	STCU_05468	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Strigomonas culicis]	528234517	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	<-Snf7*	SIG Snf7	 Snf7*
XP_009311271.1	Snf7*->	Snf7	-	Snf7	202	DQ04_03641040	Trypanosoma grayi	eukaryota>euglenozoa>kinetoplastida	vesicular protein trafficking mediator [Trypanosoma grayi]	686637651	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY31052.1	<-Snf7*	Snf7	-	Snf7	172	STCU_03651	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Strigomonas culicis]	528242120	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_011779378.1	Snf7*->	Snf7	-	Snf7	214	TbgDal_XI2310	Trypanosoma brucei gambiense DAL972	eukaryota>euglenozoa>kinetoplastida	hypothetical protein, conserved [Trypanosoma brucei gambiense DAL972]	788022527	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_010703330.1	Snf7*->	Snf7	-	Snf7	225	LPMP_353950	Leishmania panamensis	eukaryota>euglenozoa>kinetoplastida	snf7-like protein, putative [Leishmania panamensis]	731709744	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY28973.1	Snf7*->	Snf7	-	Snf7	205	AGDE_10189	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Angomonas deanei]	528237250	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_011779487.1	<-Snf7*	-	-	-	248	TbgDal_XI3400	Trypanosoma brucei gambiense DAL972	eukaryota>euglenozoa>kinetoplastida	vesicular protein trafficking mediator, putative [Trypanosoma brucei gambiense DAL972]	788022882	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	-	<-Snf7*	-	 Snf7*
EPY25928.1	<-Snf7*	Snf7	-	Snf7	169	AGDE_11627	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 2A [Angomonas deanei]	528229867	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY37656.1	<-Snf7*	Snf7	-	Snf7	210	AGDE_06278	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 2A [Angomonas deanei]	528258778	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY40516.1	Snf7*->	Snf7	-	Snf7	210	AGDE_03412	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 2A [Angomonas deanei]	528267601	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY27002.1	<-Snf7*	Snf7	-	Snf7	220	AGDE_10984	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 4 [Angomonas deanei]	528232580	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_003879056.1	Snf7*->	SIG+Snf7	SIG	Snf7	224	LMXM_34_0580	Leishmania mexicana MHOMGT2001U1103	eukaryota>euglenozoa>kinetoplastida	conserved SNF-7-like protein [Leishmania mexicana MHOM/GT/2001/U1103]	401429148	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	SIG+Snf7	Snf7*->	SIG Snf7	Snf7* 
EPY30608.1	Snf7*->	Snf7	-	Snf7	220	AGDE_09358	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 6 [Angomonas deanei]	528241013	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY35788.1	<-Snf7*	Snf7	-	Snf7	220	AGDE_07238	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 5 [Angomonas deanei]	528254272	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY41290.1	Snf7*->	Snf7	-	Snf7	203	AGDE_02635	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Angomonas deanei]	528270013	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
KPI90765.1	<-Snf7*	Snf7	-	Snf7	205	ABL78_0201	Leptomonas seymouri	eukaryota>euglenozoa>kinetoplastida	hypothetical protein ABL78_0201 [Leptomonas seymouri]	930566862	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_003874741.1	Snf7*->	Snf7	-	Snf7	225	LMXM_36_3850	Leishmania mexicana MHOMGT2001U1103	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania mexicana MHOM/GT/2001/U1103]	401420504	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY37874.1	Snf7*->	Snf7	-	Snf7	220	AGDE_06059	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 6 [Angomonas deanei]	528259434	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_003865518.1	Snf7*->	Snf7	-	Snf7	225	LDBPK_364040	Leishmania donovani	eukaryota>euglenozoa>kinetoplastida	hypothetical protein, conserved [Leishmania donovani]	398024714	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY38307.1	<-Snf7*	Snf7	-	Snf7	203	AGDE_05622	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Angomonas deanei]	528260752	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY33675.1	Snf7*->	Snf7	-	Snf7	203	STCU_02091	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Strigomonas culicis]	528248620	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_001686968.1	Snf7*->	Snf7	-	Snf7	225	LMJF_36_3850	Leishmania major strain Friedlin	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania major strain Friedlin]	157877291	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_001569027.1	Snf7*->	Snf7	-	Snf7	225	LBRM_35_4080	Leishmania braziliensis MHOMBR75M2904	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania braziliensis MHOM/BR/75/M2904]	154346180	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_001469630.1	Snf7*->	Snf7	-	Snf7	225	LINJ_36_4040	Leishmania infantum JPCM5	eukaryota>euglenozoa>kinetoplastida	conserved hypothetical protein [Leishmania infantum JPCM5]	146103726	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY24009.1	<-Snf7*	Snf7	-	Snf7	203	STCU_07359	Strigomonas culicis	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 1 [Strigomonas culicis]	528225470	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY38053.1	<-Snf7*	Snf7	-	Snf7	220	AGDE_05879	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 4 [Angomonas deanei]	528259972	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
XP_015659421.1	Snf7*->	Snf7	-	Snf7	215	ABB37_04369	Leptomonas pyrrhocoris	eukaryota>euglenozoa>kinetoplastida	hypothetical protein ABB37_04369 [Leptomonas pyrrhocoris]	1002449897	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
EPY38214.1	<-Snf7*	Snf7	-	Snf7	220	AGDE_05717	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 5 [Angomonas deanei]	528260469	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY40772.1	<-Snf7*	Snf7	-	Snf7	220	AGDE_03155	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 6 [Angomonas deanei]	528268177	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
KPI87302.1	<-Snf7*	Snf7	-	Snf7	226	ABL78_3639	Leptomonas seymouri	eukaryota>euglenozoa>kinetoplastida	hypothetical protein ABL78_3639 [Leptomonas seymouri]	930563307	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
EPY43709.1	Snf7*->	Snf7	-	Snf7	220	AGDE_00212	Angomonas deanei	eukaryota>euglenozoa>kinetoplastida	charged multivesicular body protein 4 [Angomonas deanei]	528276260	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	Snf7*->	Snf7	Snf7* 
XP_011775877.1	<-Snf7*	Snf7	-	Snf7	215	TbgDal_VIII5390	Trypanosoma brucei gambiense DAL972	eukaryota>euglenozoa>kinetoplastida	hypothetical protein, conserved [Trypanosoma brucei gambiense DAL972]	788011700	eukaryota>euglenozoa	eukaryota>euglenozoa	eukaryota	Snf7	<-Snf7*	Snf7	 Snf7*
